Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_total_potassium
2.8000000000000003,0.043181733946012185,0.06756398492742091,0.02032911181899698,0.08100949983454989,0.008170029431981255,0.0005144944161457175,0.08636346789202437,0.13512796985484182,0.4860569990072993,0.04065822363799396,0.04902017659188753,0.0005144944161457175,0.7977413314001928
2.85,0.04307244289580084,0.06530481421574871,0.02007957076877431,0.0802381568016675,0.007576068966571705,0.0005093512801478228,0.08614488579160168,0.13060962843149743,0.481428940810005,0.04015914153754862,0.04545641379943023,0.0005093512801478228,0.7843083616502308
2.9000000000000004,0.04296161388856962,0.06309240568970516,0.01979905728195131,0.07945249223444444,0.007065044496842346,0.0005034905303342792,0.08592322777713925,0.12618481137941032,0.4767149534066666,0.03959811456390262,0.04239026698105408,0.0005034905303342792,0.7713148646385071
2.95,0.04284926596281681,0.06092756118736702,0.019489357055147115,0.07865321925531807,0.006627398892106797,0.0004969489267033862,0.08569853192563362,0.12185512237473405,0.4719193155319084,0.03897871411029423,0.03976439335264078,0.0004969489267033862,0.7587130262219145
3.0,0.04273541832684003,0.058810958181073916,0.01915254632669346,0.07784106513635694,0.00625447751607789,0.0004897695117517496,0.08547083665368006,0.11762191636214783,0.46704639081814164,0.03830509265338692,0.03752686509646734,0.0004897695117517496,0.7464608710955755
3.0500000000000003,0.04262009035154585,0.056743154271456445,0.018790906072389174,0.07701676870940792,0.005938460186653554,0.00048199955827140837,0.0852401807030917,0.11348630854291289,0.4621006122564475,0.03758181214477835,0.03563076111992133,0.00048199955827140837,0.7345216743254233
3.1,0.0425033015632433,0.05472459183110405,0.018406849596457157,0.07618107784753535,0.005672296023526475,0.00047368895153034404,0.0850066031264866,0.1094491836622081,0.45708646708521206,0.036813699192914315,0.03403377614115885,0.00047368895153034404,0.7228634181595103
3.1500000000000004,0.042385071636432195,0.05275560276817362,0.01800286197559629,0.07533474702660962,0.0054496414869581265,0.00046488891978791727,0.08477014327286439,0.10551120553634724,0.4520084821596577,0.03600572395119258,0.03269784892174876,0.00046488891978791727,0.7114582927615987
3.2,0.04226542038659651,0.05083641338179523,0.017581449933445285,0.07447853497479506,0.005264801795542182,0.00045565104380784424,0.08453084077319302,0.10167282676359046,0.4468712098487704,0.03516289986689057,0.031588810773253095,0.00045565104380784424,0.7002822390695054
3.25,0.042144367763012766,0.04896714928274864,0.017145100843648498,0.07361320241660324,0.0051126758185472115,0.00044602648959207714,0.08428873552602553,0.09793429856549728,0.44167921449961944,0.034290201687296996,0.03067605491128327,0.00044602648959207714,0.6893145316793146
