event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,Et_E0_minus_Eprime_keV,theta_deg,q_gamma_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
160651,3,3,22,2013,662.0,594.6882911074764,67.3117088925236,24.12865831907799,270.7827282207369,-8.365968251145231,-2.244463470626883,2.244463470626883
160663,3,3,22,2013,662.0,350.53127907797455,311.46872092202545,71.69244645119844,644.4634341010365,-75.26577923409522,-20.192676688208667,20.192676688208667
160669,2,2,22,2013,662.0,551.0346955856094,110.96530441439063,32.375461610668246,354.5695954124124,-17.363385127668447,-4.658335111437108,4.658335111437108
160677,3,3,22,2013,662.0,518.0738587425981,143.92614125740192,38.227690388784886,409.6424498795535,-25.28353736819557,-6.783192850794813,6.783192850794813
160678,3,3,22,2013,662.0,488.13100897889944,173.86899102110056,43.52667640371631,455.987012784202,-33.14792544168552,-8.893089902742817,8.893089902742817
160681,3,3,22,2013,662.0,482.20711175457893,179.79288824542107,44.58634944637696,464.8369848688403,-34.77035150748073,-9.328362417430133,9.328362417430133
160694,3,3,22,2013,662.0,325.9572598689563,336.0427401310437,78.2164603865195,675.5439815700628,-83.58004341860527,-22.423268735306106,22.423268735306106
160694,5,2,22,2013,662.0,240.443871026216,421.556128973784,119.5493227121652,808.119803254211,-137.4964774440203,-36.888237164984595,36.888237164984595
160719,3,3,22,2013,662.0,213.32914742017076,448.6708525798292,128.56871069309554,812.3091573956542,-123.90883078165416,-33.242875902551965,33.242875902551965
160722,3,3,22,2013,662.0,648.1386063508141,13.861393649185857,10.425272016598644,119.8267596387695,-0.8016073230997132,-0.21505918985982464,0.21505918985982464
160745,3,3,22,2013,662.0,433.1638534936798,228.83614650632018,53.685861266883826,535.0103034657574,-48.938761315289476,-13.129533698010258,13.129533698010258
160748,3,3,22,2013,662.0,207.1953745014145,454.8046254985855,133.97658457656559,819.546571684843,-126.19554705450464,-33.856367489900315,33.856367489900315
160751,3,3,22,2013,662.0,436.28574318783296,225.71425681216704,53.08328923626539,530.6848444540542,-48.00064878770043,-12.877852214611986,12.877852214611986
160751,4,3,22,2013,662.0,327.21309276270335,334.78690723729665,1.3347170786251314,334.96241240618775,343.2510528863391,92.0890955272441,92.0890955272441
160752,3,3,22,2013,662.0,418.6797560030431,243.3202439969569,56.536816842878665,554.8671012643448,-53.34990177440812,-14.312976346497571,14.312976346497571
160761,3,3,22,2013,662.0,497.52487094316245,164.47512905683755,41.85639930298458,441.75252282083227,-30.618624823851558,-8.21451658372679,8.21451658372679
160774,3,3,22,2013,662.0,379.57912481956305,282.42087518043695,64.80649808786053,606.9555745642201,-65.70574388203164,-17.627862971318095,17.627862971318095
160775,3,3,22,2013,662.0,619.146609413947,42.853390586053024,18.813398127119573,213.61761360729454,-4.298146658695036,-1.1531281110847396,1.1531281110847396
160799,3,3,22,2013,662.0,409.6680592818769,252.33194071812312,58.36184342266478,567.0574059448173,-56.141457245282496,-15.061908698679098,15.061908698679098
160804,3,3,22,2013,662.0,569.1549026191196,92.84509738088036,29.063574919292286,321.7261245665521,-13.396502564046088,-3.5940801753634153,3.5940801753634153
160817,2,2,22,2013,662.0,217.440408845819,444.559591154181,125.32140444601089,807.4479321336063,-122.38080815009269,-32.83293040958869,32.83293040958869
160866,3,3,22,2013,662.0,255.52233577069362,406.47766422930636,103.17459918753508,761.9995920198093,-108.41423481478019,-29.085908819272568,29.085908819272568
160870,3,3,22,2013,662.0,566.5945768359878,95.40542316401218,29.538552840969572,326.50624689108514,-13.938457337261939,-3.7394784908600514,3.7394784908600514
160873,3,3,22,2013,662.0,478.05016730683394,183.94983269316606,45.33354046131075,470.9924298219921,-35.92110806324099,-9.637093095751169,9.637093095751169
160873,4,3,22,2013,662.0,419.6611966140182,242.3388033859818,71.7976262898157,663.9236076361806,-145.44165736458993,-39.01980945452031,39.01980945452031
160875,3,3,22,2013,662.0,217.9707956037222,444.0292043962778,124.92083541698281,806.8201864518027,-122.18395727069708,-32.780118278978016,32.780118278978016
160904,4,2,22,2013,662.0,230.4215612992743,431.5784387007257,116.47248583553781,792.0430368752075,-117.58136820771401,-31.54531284916322,31.54531284916322
160909,3,3,22,2013,662.0,214.17252317166242,447.8274768283376,127.8807612597768,811.3126117946748,-123.59506669994308,-33.15869771795284,33.15869771795284
160916,3,3,22,2013,662.0,496.96629519719556,165.03370480280444,41.95542900222823,442.606157047017,-30.76749330507999,-8.254455758489875,8.254455758489875
160916,4,3,22,2013,662.0,285.91539998665536,376.08460001334464,53.46918985433504,542.8228665509087,82.625292973615,22.167123548877495,22.167123548877495
160929,2,2,22,2013,662.0,661.7989999483144,0.20100005168558255,1.2406867343726447,14.333946269717813,-0.001393992963971444,-0.0003739873487466918,0.0003739873487466918
160951,3,3,22,2013,662.0,574.013669280482,87.98633071951804,28.15420436832567,312.51149191450685,-12.385788656695613,-3.322920833587027,3.322920833587027
160969,3,3,22,2013,662.0,280.12122756681464,381.87877243318536,92.99820268123409,732.1957864984392,-99.58440558416368,-26.716998423601478,26.716998423601478
161006,3,3,22,2013,662.0,257.46919023684416,404.53080976315584,102.2863480462692,759.6543830903727,-107.70970181514865,-28.896893210552356,28.896893210552356
161006,5,2,22,2013,662.0,159.5085355268609,502.4914644731391,6.85993411195432,503.99360424658886,257.4801757237156,69.07805904515118,69.07805904515118
161011,3,3,22,2013,662.0,452.4096540683716,209.5903459316284,50.02922400403109,508.06396225564924,-43.230438944892036,-11.598076650325975,11.598076650325975
161014,3,3,22,2013,662.0,427.866321250655,234.133678749345,54.717665023991685,542.3123535335633,-50.54104775237182,-13.559403053182615,13.559403053182615
161018,2,2,22,2013,662.0,455.6797026471896,206.32029735281043,49.42051208417737,503.41529497630097,-42.27882599743797,-11.342773207303244,11.342773207303244
161038,3,3,22,2013,662.0,479.01002375794167,182.98997624205833,45.16072571387844,469.5750080725171,-35.65450876992772,-9.56556851459409,9.56556851459409
161055,3,3,22,2013,662.0,211.751494111121,450.248505888879,129.88877254503655,814.1724071300007,-124.49619622214489,-33.40045721717262,33.40045721717262
161072,3,3,22,2013,662.0,221.9879248191169,440.01207518088313,122.00683473302178,802.0610998630501,-120.69508614226616,-32.380676545526924,32.380676545526924
161100,4,2,22,2013,662.0,371.46622120427133,290.53377879572867,66.65449489054195,617.5230887885264,-68.34500991961602,-18.335938358744215,18.335938358744215
161103,3,3,22,2013,662.0,449.90564104675497,212.09435895324503,50.497611749023015,511.6092156952431,-43.962807308851595,-11.794560068694793,11.794560068694793
161114,3,3,22,2013,662.0,633.2609358067596,28.739064193240438,15.210364396465536,173.77340062574257,-2.3762876152771684,-0.6375222315076993,0.6375222315076993
161119,3,3,22,2013,662.0,354.06090434192134,307.93909565807866,70.81312917093759,639.9527881727238,-74.088133593609,-19.876732072825686,19.876732072825686
161132,3,3,22,2013,662.0,212.54733074591087,449.45266925408913,129.21732420800498,813.2326543311488,-124.1998344612398,-33.3209478135419,33.3209478135419
161155,3,3,22,2013,662.0,224.21276771096504,437.78723228903493,120.47608372105653,799.4218271841974,-119.87207495584603,-32.15987502101906,32.15987502101906
161156,3,3,22,2013,662.0,631.2283746021104,30.77162539788958,15.767829933049505,179.9872967854336,-2.63025742481521,-0.7056585120956838,0.7056585120956838
161156,4,3,22,2013,662.0,197.25438002003324,464.74561997996676,146.9306463415744,834.2734476317689,-132.47584615771888,-35.54127729335857,35.54127729335857
161158,3,3,22,2013,662.0,372.34439309080636,289.65560690919364,66.4518734650044,616.3828107806919,-68.05814316791661,-18.2589763232932,18.2589763232932
161172,3,3,22,2013,662.0,373.4660108290569,288.5339891709431,66.19401572914671,614.9251749892056,-67.69216588364814,-18.160790121653317,18.160790121653317
161181,3,3,22,2013,662.0,333.4229899633235,328.5770100366765,76.1537575473607,666.1590196674091,-81.03330589193408,-21.740017355873047,21.740017355873047
161193,2,2,22,2013,662.0,642.8058230377092,19.19417696229084,12.325404649818685,141.36768881684105,-1.3028952691984794,-0.34954720720679927,0.34954720720679927
161203,3,3,22,2013,662.0,455.56286767124396,206.43713232875604,49.44220444791763,503.58175980783943,-42.31273148915628,-11.351869540845387,11.351869540845387
161203,4,3,22,2013,662.0,296.2845264291032,365.7154735708968,36.19990540541206,457.6823915027208,179.47822064816106,48.15130752650952,48.15130752650952
161205,2,2,22,2013,662.0,628.8034879390897,33.19651206091032,16.413203527198082,187.15974826565707,-2.94383823131049,-0.7897875267105822,0.7897875267105822
161210,3,3,22,2013,662.0,316.075128190175,345.924871809825,81.07155289511456,687.8942373723336,-86.97795120186017,-23.33487629430328,23.33487629430328
161216,3,3,22,2013,662.0,461.76245920350823,200.23754079649177,48.29661616693414,494.70941260542276,-40.523421633749116,-10.871824615077914,10.871824615077914
161224,3,3,22,2013,662.0,641.237326613305,20.76267338669504,12.836882862888142,147.1410736155505,-1.4647281447080824,-0.39296453399119013,0.39296453399119013
161236,3,3,22,2013,662.0,228.5181869474259,433.4818130525741,117.6610099495205,794.3072139901067,-118.28265811226456,-31.733458384244308,31.733458384244308
161242,3,3,22,2013,662.0,488.2254380035143,173.77456199648572,43.50982898539758,455.8451731991178,-33.122232441995024,-8.886196857308626,8.886196857308626
161245,3,3,22,2013,662.0,585.071136830301,76.92886316969896,26.037691594978185,290.75622167563836,-10.176707912827538,-2.730257691147009,2.730257691147009
161248,3,3,22,2013,662.0,220.17892340174043,441.82107659825954,123.29385224476815,804.2052230866941,-121.36510367792954,-32.560432174323395,32.560432174323395
161261,4,2,22,2013,662.0,233.89053304699976,428.10946695300026,114.38565456922544,787.911579837554,-116.30542506681434,-31.202996492660887,31.202996492660887
161267,4,2,22,2013,662.0,624.4160035408552,37.58399645914483,17.53392266766316,199.55780926331803,-3.5390117328483837,-0.9494636266890909,0.9494636266890909
161278,3,3,22,2013,662.0,198.33706161639557,463.66293838360446,143.56344063626835,829.967368438878,-129.51250725054538,-34.74625802857379,34.74625802857379
161278,4,3,22,2013,662.0,164.94636059797944,497.05363940202056,116.87487822546026,751.114275086836,-37.40032418093949,-10.0339445350191,10.0339445350191
161280,2,2,22,2013,662.0,368.2568943372004,293.7431056627996,67.40055672739553,621.6830589229833,-69.39578819626927,-18.617846368298714,18.617846368298714
161299,3,3,22,2013,662.0,191.13985173669045,470.86014826330955,154.35961947731462,838.4076122462898,-132.21984718949207,-35.47259662000978,35.47259662000978
161299,4,3,22,2013,662.0,171.63204916529338,490.3679508347066,114.50859523033263,749.6451276102786,-40.56037273970996,-10.881738041120025,10.881738041120025
161301,3,3,22,2013,662.0,480.04630768899614,181.95369231100386,44.974346484225954,468.0421167249847,-35.3672760458129,-9.488508294247675,9.488508294247675
161306,3,3,22,2013,662.0,313.81536817674015,348.18463182325985,81.7461484318221,690.7072263403455,-87.75916493427914,-23.54446419047136,23.54446419047136
161311,3,3,22,2013,662.0,501.00179267534463,160.99820732465537,41.240647639446266,436.41750614687595,-29.69641618470885,-7.967101874428915,7.967101874428915
161324,2,2,22,2013,662.0,509.18015008423356,152.81984991576644,39.795863133022316,423.71624938739103,-27.55803372512744,-7.393406018470733,7.393406018470733
161332,3,3,22,2013,662.0,191.2634661473009,470.7365338526991,154.13178150420075,838.2628440384722,-132.17325548538773,-35.46009676646538,35.46009676646538
161333,3,3,22,2013,662.0,222.98269741031,439.01730258968996,121.31555494805906,800.8813383779591,-120.32696086149194,-32.281914068727076,32.281914068727076
161341,3,3,22,2013,662.0,434.72953655001567,227.27046344998433,53.38316753991451,532.8431117627817,-48.46770744233175,-13.003157027813572,13.003157027813572
161362,3,3,22,2013,662.0,593.587240497621,68.412759502379,24.351092732763597,273.1263384119992,-8.56775027653094,-2.2985985535499305,2.2985985535499305
161368,4,2,22,2013,662.0,247.07325041937068,414.92674958062935,107.23589572979735,772.1518251280867,-111.48280517803165,-29.90916010120558,29.90916010120558
161391,3,3,22,2013,662.0,515.9976504687357,146.00234953126426,38.59368755079251,412.95371290797186,-25.80963327998698,-6.92433647226389,6.92433647226389
161394,3,3,22,2013,662.0,623.3001835189705,38.69981648102953,17.810429888825976,202.60504404796447,-3.695839452326036,-0.9915381453798743,0.9915381453798743
161396,3,3,22,2013,662.0,206.24107580643053,455.75892419356944,134.89227023003855,820.6709596138107,-126.55206145308898,-33.95201494161824,33.95201494161824
161397,2,2,22,2013,662.0,639.5889407424228,22.41105925757722,13.356205891063262,152.9912065518193,-1.6412927653048202,-0.44033416643991763,0.44033416643991763
161414,3,3,22,2013,662.0,258.70416228189873,403.29583771810127,101.7313612826772,758.1655489955464,-107.26328422024763,-28.777126083266968,28.777126083266968
161427,3,3,22,2013,662.0,249.15704327525424,412.84295672474576,106.20108434929148,769.6518100363792,-110.72435918232193,-29.705680446405232,29.705680446405232
161446,3,3,22,2013,662.0,603.479949691699,58.52005030830105,22.309328232508282,251.45965904983686,-6.809181097509222,-1.826800888964694,1.826800888964694
161456,4,2,22,2013,662.0,195.22662863502754,466.7733713649725,147.7323649771347,833.6178670017064,-130.6811977489842,-35.059800114016866,35.059800114016866
161463,4,2,22,2013,662.0,188.73387501189526,473.2661249881047,159.3266952561077,841.2239731955735,-133.12732427861494,-35.71605907597694,35.71605907597694
161465,3,3,22,2013,662.0,637.8460318464324,24.153968153567575,13.887322988897322,158.96136944194689,-1.8349160049420323,-0.4922803698420961,0.4922803698420961
161469,3,3,22,2013,662.0,217.17562456266643,444.8243754373336,125.52285907995868,807.761268545992,-122.4791055049263,-32.85930211165116,32.85930211165116
161473,3,3,22,2013,662.0,193.74057883049747,468.2594211695025,149.9559001841817,835.3603971602263,-131.24027991621628,-35.209793451758685,35.209793451758685
161478,2,2,22,2013,662.0,193.62634384900554,468.37365615099446,150.13445869036852,835.4943071667191,-131.28327676199518,-35.22132885887545,35.22132885887545
161482,3,3,22,2013,662.0,593.6538171860423,68.34618281395774,24.33767380967433,272.985073852812,-8.555507531299938,-2.2953140091163062,2.2953140091163062
161482,4,3,22,2013,662.0,222.65786703117908,439.3421329688209,106.8856889260032,757.2640161285348,-82.16495672485557,-22.043622256076805,22.043622256076805
161490,4,2,22,2013,662.0,201.4007462694245,460.59925373057547,139.93572134825888,826.3674157077093,-128.36340373434376,-34.437970835907194,34.437970835907194
161490,6,3,22,2013,662.0,127.31893234880678,534.6810676511932,43.55702191442764,576.4486981223695,185.75022397490477,49.833991697896316,49.833991697896316
161497,3,3,22,2013,662.0,201.55120930699138,460.4487906930086,139.76740695483412,826.1905041578152,-128.30702120475624,-34.422844251124445,34.422844251124445
161501,4,2,22,2013,662.0,543.9042295247295,118.09577047527046,33.65392395759221,366.9335511793582,-19.003922522951918,-5.098466623459887,5.098466623459887
161506,4,2,22,2013,662.0,326.1781902639465,335.8218097360535,78.15430456354267,675.2669437734233,-83.50442505941268,-22.402981466717286,22.402981466717286
161524,3,3,22,2013,662.0,241.25255606646445,420.7474439335356,110.2554366809656,779.1221868534159,-113.6070165464828,-30.47905406652469,30.47905406652469
161546,3,3,22,2013,662.0,189.2483172582461,472.75168274175394,158.16344029880457,840.6219975105125,-132.93318732936007,-35.66397505200974,35.66397505200974
161555,3,3,22,2013,662.0,574.5965295154679,87.40347048453214,28.044354324457725,311.3928755581387,-12.266138233705888,-3.2908204244552173,3.2908204244552173
