r,R1s,R2s,R2p
1.1100564842742136,0.06198570812789057,-0.7255598011752318,0.6513787112617074
1.1130566342317114,0.06102714927333064,-0.7240553893727715,0.6498382672901566
1.1160567841892095,0.06008372824541753,-0.7225452328867087,0.6482990427274691
1.1190569341467074,0.05915520247350492,-0.721029470302506,0.6467610655920736
1.1220570841042052,0.05824133332185542,-0.7195082384161818,0.6452243635124918
1.125057234061703,0.057341886025084825,-0.7179816722553336,0.6436889637314908
1.128057384019201,0.056456629624677096,-0.716449905099915,0.642154893110194
1.1310575339766988,0.05558533690655233,-0.714913068502766,0.6406221781321493
1.1340576839341967,0.05472778433967062,-0.7133712923099039,0.6390908449073565
1.1370578338916946,0.05388375201565371,-0.7118247046805759,0.6375609191762546
1.1400579838491924,0.053053023589408,-0.7102734321070754,0.6360324263136665
1.1430581338066903,0.05223538622073118,-0.7087175994343272,0.6345053913327068
1.1460582837641882,0.05143063051688717,-0.7071573298792417,0.6329798388886465
1.149058433721686,0.05063855047613194,-0.7055927450498449,0.6314557932827413
1.152058583679184,0.04985894343217526,-0.7040239649641808,0.6299332784660207
1.1550587336366818,0.049091609999561844,-0.7024511080689975,0.6284123180430369
