event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,Et_keV,theta_deg,q_gamma_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
43741,3,3,22,2013,662.0,284.4679078937294,377.5320921062706,91.3999146598081,726.8888881271919,-98.0408834680361,-26.30289465201726,26.30289465201726
43743,3,3,22,2013,662.0,526.3083465908188,135.69165340918119,36.77525365976385,396.34429323669593,-23.227190742112285,-6.231505975272788,6.231505975272788
43743,4,3,22,2013,662.0,457.36103685053877,204.63896314946123,48.974589759360775,499.94654403145296,-40.80988961459545,-10.948679666305944,10.948679666305944
43743,5,3,22,2013,662.0,405.0627356346732,256.9372643653268,20.444377731512283,315.907521124884,257.6581932877442,69.12581848047266,69.12581848047266
43743,6,3,22,2013,662.0,290.06406141834816,371.93593858165184,40.06592092284074,477.98533126579866,158.633060897055,42.5588646440811,42.5588646440811
43744,3,3,22,2013,662.0,304.94301041051267,357.05698958948733,84.48062749556959,701.7130174016482,-90.84120735179219,-24.371329821964004,24.371329821964004
43748,3,3,22,2013,662.0,211.4437146222198,450.5562853777802,130.15157886198944,814.5357620981493,-124.6108479987528,-33.43121656465206,33.43121656465206
43748,4,3,22,2013,662.0,143.4529401805471,518.5470598194529,102.80768911488379,707.7617412274985,20.50719267458224,5.501771398296454,5.501771398296454
43748,5,3,22,2013,662.0,103.30854697541686,558.6914530245831,20.74315232661954,566.5709032547803,220.60793727680465,59.185791970983544,59.185791970983544
43750,3,3,22,2013,662.0,521.757559220993,140.24244077900698,37.57820398136745,403.7269014362029,-24.357599651110004,-6.5347776859644044,6.5347776859644044
43751,3,3,22,2013,662.0,524.2181082193631,137.7818917806369,37.144171292369556,399.74572260117804,-23.744530916553103,-6.3703005640833785,6.3703005640833785
43755,3,3,22,2013,662.0,544.2461278913071,117.75387210869292,33.59285470228633,366.3470690318586,-18.92429183314062,-5.077102906905285,5.077102906905285
43758,3,3,22,2013,662.0,514.0398242398011,147.96017576019892,38.93882983504277,416.0615227159669,-26.308478268910594,-7.05816908093905,7.05816908093905
43760,3,3,22,2013,662.0,344.3011374457232,317.6988625542768,73.27736056155658,652.395671517854,-77.35480099824557,-20.75312981189081,20.75312981189081
43761,3,3,22,2013,662.0,622.912271687295,39.08772831270505,17.905817712742483,203.6551586112781,-3.750863233266682,-1.0063001983341333,1.0063001983341333
43766,3,3,22,2013,662.0,267.0972184934293,394.9027815065707,98.12049219716286,748.0227193429874,-104.23971219118589,-27.965947177692073,27.965947177692073
43771,3,3,22,2013,662.0,189.15464376962686,472.8453562303731,158.3703477240775,840.7316183974486,-132.9685331282827,-35.67345779831482,35.67345779831482
43773,3,3,22,2013,662.0,252.32173287813976,409.67826712186024,104.67205710736701,765.850232390047,-109.57455018951372,-29.397203984974354,29.397203984974354
43781,3,3,22,2013,662.0,349.681897633178,312.318102366822,71.90601474995239,645.5470678668146,-75.54980966366489,-20.268877781086147,20.268877781086147
43782,3,3,22,2013,662.0,475.337330723287,186.66266927671302,45.822945115842366,474.98609787833715,-36.677436805543245,-9.840004723302492,9.840004723302492
43787,3,3,22,2013,662.0,524.6938750317765,137.30612496822346,37.06021955477556,398.9730972684265,-23.626496066416454,-6.338633588852345,6.338633588852345
43800,3,3,22,2013,662.0,271.01926437763836,390.98073562236164,96.52110131697711,743.26805063574,-102.83307829459983,-27.588568456824856,27.588568456824856
43802,3,3,22,2013,662.0,238.75491130967444,423.2450886903256,111.61474804057775,782.1073858925645,-114.52102719996255,-30.724269379554148,30.724269379554148
43804,3,3,22,2013,662.0,654.3984707551963,7.601529244803714,7.678440289275524,88.46767524760291,-0.3264846474390772,-0.08759092108641382,0.08759092108641382
43826,3,3,22,2013,662.0,604.4168799017597,57.58312009824033,22.1103713829647,249.3303810799001,-6.649190071995366,-1.7838777028356019,1.7838777028356019
43840,3,3,22,2013,662.0,187.20270255450484,474.79729744549513,163.28633812673166,843.0149919145765,-133.70547425939523,-35.87116802134347,35.87116802134347
43850,3,3,22,2013,662.0,405.54002007153514,256.45997992846486,59.212457345374844,572.6021845129857,-57.43181217348344,-15.40809152098349,15.40809152098349
43857,3,3,22,2013,662.0,587.3129847906079,74.68701520939214,25.599096947824833,286.19594156310734,-9.745049829724469,-2.6144503189168984,2.6144503189168984
43859,3,3,22,2013,662.0,559.8035297337237,102.19647026627626,30.786180982623662,338.9523393616205,-15.406142005467096,-4.13323621564399,4.13323621564399
43861,3,3,22,2013,662.0,506.7281927111821,155.2718072888179,40.228608095034886,427.54740403301224,-28.19452933028963,-7.5641682174314475,7.5641682174314475
43868,3,3,22,2013,662.0,193.66978506794098,468.330214932059,150.06641785846742,835.4433846281892,-131.26692561941405,-35.216942093216694,35.216942093216694
43868,4,3,22,2013,662.0,150.40147285715997,511.59852714284,132.3145111373135,771.3105249717856,-46.716743036084786,-12.533399609399842,12.533399609399842
43891,3,3,22,2013,662.0,452.06284666394464,209.93715333605536,50.09397627118475,508.55572103487407,-43.33168310265628,-11.6252389352994,11.6252389352994
43902,3,3,22,2013,662.0,420.67493198792016,241.32506801207984,56.13833650581681,552.1516837525105,-52.73665197088334,-14.148450646535458,14.148450646535458
43903,3,3,22,2013,662.0,186.2290700558732,475.7709299441268,166.4155988315004,844.1533219754392,-134.07335771040053,-35.96986561885306,35.96986561885306
43907,3,3,22,2013,662.0,643.6708290276792,18.329170972320753,12.035298112710155,138.08812868835486,-1.2163194408187041,-0.3263202144183593,0.3263202144183593
43910,3,3,22,2013,662.0,265.36989385011697,396.63010614988303,98.84188845673646,750.113688007369,-104.86048912714317,-28.13249229408946,28.13249229408946
43910,4,3,22,2013,662.0,138.19112738577456,523.8088726142255,96.99312272951049,692.5437318884727,40.22550827353251,10.79189894068555,10.79189894068555
43914,3,3,22,2013,662.0,549.8434758510352,112.15652414896476,32.58980342449432,356.6550281268958,-17.63446526187674,-4.731061834821441,4.731061834821441
43915,3,3,22,2013,662.0,190.4173964953414,471.5826035046586,155.73729334611028,839.2535639840426,-132.49221297461463,-35.54566826420022,35.54566826420022
43915,4,3,22,2013,662.0,154.60302373239983,507.39697626760017,135.86299487630373,780.4168730967842,-57.97592875561296,-15.554069817301418,15.554069817301418
43922,3,3,22,2013,662.0,503.93313877402556,158.06686122597444,40.72230415242077,431.8901714614722,-28.924932405301128,-7.7601243783303895,7.7601243783303895
43926,3,3,22,2013,662.0,392.6322560535183,269.3677439464817,61.93764694898391,589.7899868346697,-61.51206012037221,-16.502760684548452,16.502760684548452
43934,3,3,22,2013,662.0,280.9456027901898,381.0543972098102,92.69113416826939,731.1902740619379,-99.29127074387614,-26.638354754244574,26.638354754244574
43938,3,3,22,2013,662.0,460.71736412583937,201.28263587416063,48.48897385605859,496.2107562031439,-40.82364217404993,-10.952369271190468,10.952369271190468
43940,3,3,22,2013,662.0,469.35318643723906,192.64681356276094,46.90801357819375,483.73279635246286,-38.36040794181586,-10.29152056989517,10.29152056989517
43940,4,3,22,2013,662.0,251.22192218552846,410.77807781447154,133.38337383538595,854.297295657745,-181.44074399946638,-48.6778230283648,48.6778230283648
43943,3,3,22,2013,662.0,370.2345125097998,291.7654874902002,66.93978365205717,619.1209832146025,-68.74784246500376,-18.444012272696572,18.444012272696572
43947,3,3,22,2013,662.0,197.74516047589714,464.25483952410286,144.31407467399103,830.6623802361785,-129.73474486994303,-34.80588103974991,34.80588103974991
43950,3,3,22,2013,662.0,205.74834485303072,456.25165514696926,135.3741840826013,821.2513438381354,-126.73621769851798,-34.001421292843226,34.001421292843226
43963,3,3,22,2013,662.0,431.751627981831,230.248372018169,53.95975508225634,536.9614949678746,-49.364629840672116,-13.243787818969924,13.243787818969924
43968,3,3,22,2013,662.0,496.7027614238169,165.29723857618308,42.002161938189154,443.0085716527285,-30.837796920044426,-8.27331716112777,8.27331716112777
43975,3,3,22,2013,662.0,191.1807287974656,470.8192712025344,154.28403676923423,838.3597407549247,-132.20443979696918,-35.46846304829912,35.46846304829912
43989,3,3,22,2013,662.0,557.9215796925363,104.07842030746372,31.12913650452908,342.3452004000767,-15.820421419786221,-4.244381152387527,4.244381152387527
43991,3,3,22,2013,662.0,285.01997735048025,376.98002264951975,91.20050793524089,726.213948370721,-97.84521213012874,-26.250398974649414,26.250398974649414
44005,3,3,22,2013,662.0,341.8889402675804,320.1110597324196,73.90281460934084,655.4570129058316,-78.16713430726868,-20.97106662247173,20.97106662247173
44019,3,3,22,2013,662.0,571.4701124299991,90.52988757000094,28.63162910326512,317.3594307482023,-12.911957853214803,-3.4640841162464793,3.4640841162464793
44021,3,3,22,2013,662.0,539.146273576149,122.85372642385096,34.50174249824006,375.0323701766002,-20.12195676335316,-5.398418396662846,5.398418396662846
44026,3,3,22,2013,662.0,228.9498229391976,433.0501770608024,117.38863406373571,793.7939233574078,-118.1235496297505,-31.690771971129987,31.690771971129987
44032,3,3,22,2013,662.0,542.4395677452974,119.56043225470262,33.9153056402631,369.4390316188789,-19.34613711029778,-5.190277650869452,5.190277650869452
44049,3,3,22,2013,662.0,389.6274137860301,272.3725862139699,62.587393541474825,593.7600652278037,-62.47155736230418,-16.760179365212075,16.760179365212075
44051,3,3,22,2013,662.0,614.545528286855,47.45447171314504,19.882057206593437,225.27825799588268,-4.9978711990626365,-1.3408536824961867,1.3408536824961867
44055,3,3,22,2013,662.0,604.3161797994248,57.683820200575155,22.13180677605613,249.55993590156257,-6.666329172957957,-1.7884758658784337,1.7884758658784337
44059,3,3,22,2013,662.0,440.1668597363339,221.8331402636661,52.33954715870523,525.2836641972224,-46.84084226967069,-12.566693567511411,12.566693567511411
44068,3,3,22,2013,662.0,511.52589953066115,150.47410046933885,39.38209343569473,420.03173398944745,-26.95287646895563,-7.231051427264092,7.231051427264092
44081,3,3,22,2013,662.0,638.1853227690027,23.81467723099729,13.785279755636749,157.81535750901904,-1.7966785507166214,-0.4820218359052797,0.4820218359052797
44084,3,3,22,2013,662.0,188.8260536498953,473.1739463501047,159.11324294621943,841.116118710809,-133.09253443418265,-35.70672548390093,35.70672548390093
44088,3,3,22,2013,662.0,468.32210917200166,193.67789082799834,47.09579328747254,485.23139593805587,-38.65238677029939,-10.369854098669679,10.369854098669679
44091,3,3,22,2013,662.0,589.5042260089679,72.49577399103214,25.16682427012605,281.68450476482775,-9.328662238909997,-2.5027397901233566,2.5027397901233566
44092,3,3,22,2013,662.0,415.6149853284186,246.38501467158142,57.15276532663184,559.0264066479682,-54.29532273742007,-14.566618573212303,14.566618573212303
44092,4,3,22,2013,662.0,409.4953706087734,252.50462939122662,58.253121573752104,566.2660061375962,-55.27213164017835,-14.82868171213516,14.82868171213516
44095,3,3,22,2013,662.0,459.11427613533175,202.88572386466825,48.784621045054024,498.5091618485095,-41.28527398030163,-11.076218142583164,11.076218142583164
44112,3,3,22,2013,662.0,639.7276851505777,22.272314849422287,13.313160202659862,152.50676454247818,-1.6261818175519385,-0.4362801264029797,0.4362801264029797
44120,3,3,22,2013,662.0,560.0115540772375,101.98844592276248,30.748202704166815,338.5758592989041,-15.360546951673538,-4.121003748389898,4.121003748389898
44126,3,3,22,2013,662.0,450.4726683977645,211.5273316022355,50.391369337013664,510.80748211304024,-43.796687061132026,-11.74999250442188,11.74999250442188
44147,3,3,22,2013,662.0,226.72145290021518,435.2785470997848,118.81352459243477,796.4428038434692,-118.94543069743393,-31.911270301776028,31.911270301776028
44150,3,3,22,2013,662.0,566.5828962674638,95.41710373253625,29.54071357512946,326.52794013693773,-13.940944336342946,-3.7401457153128863,3.7401457153128863
44154,3,3,22,2013,662.0,582.8291946204698,79.17080537953018,26.47283396795768,295.26328408721525,-10.613991257775762,-2.847574236534982,2.847574236534982
44161,3,3,22,2013,662.0,508.40036801514844,153.59963198485156,39.93345623118445,424.9368611772839,-27.76002066909551,-7.447596077967771,7.447596077967771
44166,3,3,22,2013,662.0,444.3071148167349,217.6928851832651,51.552391448353134,519.4919117235817,-45.611603010039154,-12.236907159999557,12.236907159999557
44171,3,3,22,2013,662.0,580.2042619031103,81.79573809688975,26.978193998014685,300.47563760000116,-11.132956584340876,-2.98680482922076,2.98680482922076
44174,3,3,22,2013,662.0,220.2917339480669,441.7082660519331,123.2124232475061,804.0715622876243,-121.32329914734265,-32.54921664744208,32.54921664744208
44174,4,3,22,2013,662.0,118.82649419700826,543.1735058029917,66.33590646767077,623.8726467532504,132.9648321874333,35.672464891541324,35.672464891541324
44179,3,3,22,2013,662.0,378.9067413685335,283.0932586314665,64.95766867050804,607.83425887378,-65.92354311170898,-17.686295229278738,17.686295229278738
44179,4,3,22,2013,662.0,158.44207896375738,503.55792103624265,88.40518100224186,676.3945061201131,42.22880794616022,11.329354116339148,11.329354116339148
44186,3,3,22,2013,662.0,505.7479121375982,156.25208786240182,40.40170345592572,429.0734297613671,-28.450112076837755,-7.632737224763172,7.632737224763172
44191,3,3,22,2013,662.0,254.4104289079712,407.5895710920288,103.68946472186342,763.3380061111671,-108.81704342487895,-29.19397631174684,29.19397631174684
44194,3,3,22,2013,662.0,292.6743973383638,369.3256026616362,88.5137038273825,716.8342636703126,-95.1409569578698,-25.52488797972565,25.52488797972565
44195,3,3,22,2013,662.0,420.2604860206126,241.73951397938743,56.22095091406759,552.7162462907925,-52.863893561132286,-14.182587651683564,14.182587651683564
44201,3,3,22,2013,662.0,191.49742992921364,470.50257007078636,153.7063790638614,837.9888241259284,-132.08508059669904,-35.436440769843436,35.436440769843436
44202,3,3,22,2013,662.0,606.4585775840817,55.541422415918305,21.672990643947102,244.63863601800728,-6.304663429073982,-1.6914463856848463,1.6914463856848463
44203,3,3,22,2013,662.0,431.83115446835154,230.16884553164846,53.94430918293052,536.8517074748233,-49.34062325560641,-13.23734721321851,13.23734721321851
44206,3,3,22,2013,662.0,194.44539952571552,467.5546004742845,148.879232973033,834.5340537331939,-130.9750537906321,-35.13863727085301,35.13863727085301
44211,3,3,22,2013,662.0,362.33204748927966,299.66795251072034,68.80175008714508,629.3336761621667,-71.34548164771259,-19.140919800962763,19.140919800962763
44217,3,3,22,2013,662.0,409.6248114125827,252.3751885874173,58.37070571258391,567.1156216971667,-56.15493842861783,-15.065525497431931,15.065525497431931
44218,3,3,22,2013,662.0,494.56750626196094,167.43249373803906,42.38108618181387,446.261452017512,-31.40902584097963,-8.42656929021984,8.42656929021984
44237,3,3,22,2013,662.0,505.2066175830768,156.79338241692318,40.49730772854348,429.9147122282061,-28.59151159627711,-7.670672589399822,7.670672589399822
44242,3,3,22,2013,662.0,476.2134025001099,185.7865974998901,45.66473718561697,473.69838234966693,-36.432734501428946,-9.774354775050826,9.774354775050826
44245,3,3,22,2013,662.0,525.3408500648205,136.65914993517947,36.946039952016015,397.92094262279323,-23.46625088511884,-6.295642216548578,6.295642216548578
44247,3,3,22,2013,662.0,454.9355929342528,207.06440706574722,49.5587387220716,504.47501553027945,-42.49488671704953,-11.400739049157728,11.400739049157728
44255,3,3,22,2013,662.0,638.2152247153241,23.784775284675902,13.776256303648934,157.71399438689997,-1.7933211530508468,-0.4811210966015933,0.4811210966015933
44259,3,3,22,2013,662.0,599.9983750000857,62.00162499991427,23.039608711962206,259.24838878766406,-7.413867366859304,-1.9890291214899751,1.9890291214899751
44264,3,3,22,2013,662.0,636.3570932020554,25.642906797944647,14.327948189756036,163.9040985302404,-2.0057545034177706,-0.5381137698377334,0.5381137698377334
44269,3,3,22,2013,662.0,227.46045279233084,434.53954720766916,118.33577654226983,795.5646347327607,-118.67274043337858,-31.838111604767576,31.838111604767576
