event_number,record_index,vlm,pdg,Eprime_k_keV,Et_662_minus_k_keV,theta_energy_deg,theta_direction_deg,delta_theta_deg,px,py,pz
40180,7,4,22,568.8437440217195,93.15625597828046,29.121478479775238,29.121446734276162,-3.1745499075697126e-05,0.4647445899859922,-0.8735901186505003,0.14440488452596348
40309,7,4,22,622.2900307579476,39.70996924205235,18.058074350847217,18.058054930219736,-1.9420627481281372e-05,0.30589693905849824,-0.9507429167653755,-0.050149465551566616
40335,7,4,22,522.8174016893869,139.18259831061312,37.391319655377686,37.39127829782708,-4.135755060730162e-05,0.5181289767674861,-0.7945070675508508,0.31670314656729504
40367,7,4,22,596.1434897568416,65.85651024315837,23.832992717424087,23.83296692569764,-2.5791726447010888e-05,0.3660500757055608,-0.914727323951006,-0.17111769310443783
40522,7,4,22,597.602527350214,64.39747264978598,23.534482941789417,23.53445748243139,-2.545935802800159e-05,0.36547151080651247,-0.9168201022569062,-0.1608461217637568
40554,7,4,22,617.9365864071234,44.0634135928766,19.098473778077228,19.09845321813197,-2.0559945259179813e-05,0.2666704867593023,-0.9449577455303878,0.18958299146728214
40557,7,4,22,323.5825995084807,338.4174004915193,78.88911459603538,94.10551574907072,15.216401153035335,0.9452496111233548,0.07159346561257046,-0.3183984113539642
40557,8,4,22,323.5825995084807,338.4174004915193,78.88911459603538,94.10551574907072,15.216401153035335,0.9452496111233548,0.07159346561257046,-0.3183984113539642
40814,7,4,22,623.7970075341018,38.202992465898205,17.687727533368516,17.687708517496702,-1.901587181407649e-05,0.26521310864547776,-0.9527266825832091,-0.14823587722476314
40947,7,4,22,429.2690461060583,232.73095389394172,54.443344794192136,54.44328192520108,-6.286899105845123e-05,0.8135353322504142,-0.5815085779677023,0.0028349480045978272
41025,7,4,22,511.927144451745,150.072855548255,39.31137849365388,39.31133484055949,-4.365309439435805e-05,0.617482427759575,-0.7737148926640849,-0.1417064440240624
41151,7,4,22,636.1424787371662,25.857521262833757,14.390551928132416,14.390536498884552,-1.5429247863352202e-05,0.2480792478561116,-0.9686242238394918,0.014959938986776576
41176,7,4,22,593.0601184714816,68.93988152851841,24.457225584722575,24.457199096771493,-2.6487951082287964e-05,0.3644887707336091,-0.9102707997241877,-0.1963542899419069
41248,7,4,22,481.1614491267649,180.83855087323508,44.77405591287331,44.77400557139981,-5.0341473496473554e-05,0.669288582927867,-0.7098903478424918,-0.2193364693854484
41428,7,4,22,611.3919777105772,50.60802228942282,20.592491215977574,20.592469013819027,-2.220215854720209e-05,0.34844882493829415,-0.9361057738967431,-0.047847638147580834
41475,6,4,22,308.81183200840223,353.18816799159777,83.27096717633131,106.90707229496235,23.636105118631036,0.9547412856128402,0.29082029550809585,-0.062390971036882896
41475,7,4,22,308.81183200840223,353.18816799159777,83.27096717633131,106.90707229496235,23.636105118631036,0.9547412856128402,0.29082029550809585,-0.062390971036882896
41601,8,4,22,533.6226835633919,128.3773164366081,35.48200560912399,48.47599915563563,12.99399354651164,0.7467042761730995,-0.6629337229469575,0.054328656568096025
41720,7,4,22,570.0355471808524,91.9644528191476,28.899588252364726,28.899556759359978,-3.149300474802885e-05,0.46585145095934877,-0.8754682656504689,0.1285991503783346
41836,7,4,22,600.9739870176497,61.02601298235027,22.836376459387335,22.836351775920342,-2.468346699302515e-05,0.3650609480160102,-0.9216171036296842,0.13172857902096957
41855,7,4,22,607.3752562233993,54.62474377660067,21.474858072642586,21.474834896969448,-2.317567313880886e-05,0.31791806356090363,-0.9305784506687459,-0.18152644989819444
42052,7,4,22,606.7191076362197,55.280892363780254,21.616811112379875,21.61678777982756,-2.3332552313348742e-05,0.3066859131862863,-0.9296685847370515,0.2041079939789261
42168,7,4,22,189.4888056848026,472.5111943151974,157.64211701066966,160.00772234403,2.365605333360321,0.1193580006263027,0.9397387098382072,-0.32038231055742367
42214,7,4,22,584.9631389315517,77.03686106844827,26.058759130280862,26.05873084845225,-2.828182861236428e-05,0.4098164665432769,-0.8983442232994084,0.158202781943194
42297,7,4,22,589.3141850440511,72.6858149559489,25.20448753985779,25.20446021629565,-2.7323562139969226e-05,0.39496303211104805,-0.9047939047397782,0.15922372063041487
42384,7,4,22,642.0764319613618,19.923568038638223,12.56550555226786,12.565492096720405,-1.3455547454910288e-05,0.21681968008762462,-0.9760479674847538,-0.017877122128046853
42395,8,4,22,480.4392098522436,181.5607901477564,44.903784252519436,28.131522704972138,-16.7722615475473,0.42012261215930063,-0.8818675935666791,-0.21402462047474907
42419,7,4,22,531.3004454873878,130.69955451261217,35.893095280007174,35.89305569560439,-3.9584402784953454e-05,0.5695442426048438,-0.8101127033979119,-0.13905669170881937
42424,6,4,22,500.0220369274334,161.97796307256658,41.41409471490203,37.88122506722238,-3.5328696476796466,0.5707296598124567,-0.7892853341397443,-0.2264869018779444
42424,7,4,22,500.0220369274334,161.97796307256658,41.41409471490203,37.88122506722238,-3.5328696476796466,0.5707296598124567,-0.7892853341397443,-0.2264869018779444
42452,7,4,22,600.1478743744342,61.852125625565805,23.00855465551456,23.00852978086454,-2.4874650019768296e-05,0.3883451891895796,-0.9204466740303003,-0.044338857674366
42465,7,4,22,485.702484166362,176.297515833638,43.96046644193394,43.960417112463844,-4.932947009450572e-05,0.6266458736390184,-0.7198195345651768,-0.29862147730791855
42512,7,4,22,606.6767661501101,55.3232338498899,21.625951417590997,21.625928074934738,-2.334265625947296e-05,0.34257638402594,-0.9296098031868824,-0.13589346903570285
42647,7,4,22,535.2029467789908,126.79705322100915,35.20194582473879,35.201907053222484,-3.8771516308599985e-05,0.5638907876773702,-0.8171257117030696,0.11971946728225524
42711,7,4,22,569.4106812256389,92.58931877436112,29.016003351910893,29.015971726466105,-3.1625444787408696e-05,0.3797585747351096,-0.8744845280105317,0.301761884911524
42762,7,4,22,547.5016275845376,114.49837241546243,33.01028745658074,33.01025124258593,-3.621399481090748e-05,0.4870684143490297,-0.8385731088305767,0.24404815280953002
43093,7,4,22,479.9839865017385,182.0160134982615,44.98560011945783,44.985549513883605,-5.060557422353895e-05,0.698795150802703,-0.7072850970793529,0.1069258091579289
43758,7,4,22,514.0398242398011,147.96017576019892,38.938873040679205,38.93882983504277,-4.32056364374489e-05,0.5819488062808822,-0.7778173939567321,-0.23735140304328128
44091,7,4,22,589.5042260089679,72.49577399103214,25.166851551544816,25.16682427012605,-2.7281418766733623e-05,0.4244143710623126,-0.9050734379312413,-0.02673038696138224
44095,7,4,22,459.11427613533175,202.88572386466825,48.78467646503001,48.784621045054024,-5.5419975986126246e-05,0.7483986886993036,-0.6588913946317647,0.07590476159880268
44186,6,4,22,264.26115854306283,397.73884145693717,99.31080119222877,95.02860370392173,-4.282197488307034,0.0876423226939097,0.0876530609614632,-0.9922881457403905
44186,7,4,22,253.52144772055416,408.4785522794458,104.10533011676317,118.16826811315798,14.062937996394808,0.12813196856125286,0.47206260374249287,-0.8722035867734528
44186,8,4,22,253.52144772055416,408.4785522794458,104.10533011676317,118.16826811315798,14.062937996394808,0.12813196856125286,0.47206260374249287,-0.8722035867734528
44274,7,4,22,233.02833039066277,428.97166960933725,114.89540658286374,94.12868422102967,-20.76672236183407,-0.8719355909536568,0.07199678822096617,-0.48429824252640286
44274,8,4,22,134.12225504340933,527.8777449565907,,114.88735666520004,,0.8751295706287989,0.42083564769219106,-0.2388421910855532
44374,8,4,22,370.8504532899211,291.1495467100789,66.79703906577481,33.97615222474199,-32.820886841032824,0.4604081537874366,-0.8292702492358321,-0.3167572977192238
44774,7,4,22,555.3884901548931,106.61150984510687,31.589095884557203,31.5890613134456,-3.4571111601877647e-05,0.4468835645937298,-0.8518269559638023,-0.2732872422734804
44872,6,4,22,512.6742299483093,149.3257700516907,39.179642500679954,39.179599005946606,-4.3494733347415604e-05,0.6316493762961239,-0.7751694827832691,-0.011460296079791809
44936,7,4,22,491.6967159084737,170.30328409152628,42.8914218671379,42.89137385865651,-4.8008481392969315e-05,0.6779264783792261,-0.7326453761213162,-0.06038578276710282
45117,7,4,22,638.589438207805,23.41056179219504,13.662923134965366,13.66290849350797,-1.4641457395825341e-05,0.2361633182806872,-0.9717022380585101,-0.00465270359441864
45213,7,4,22,601.3576208643941,60.64237913560589,22.75616247473369,22.756137880294894,-2.4594438794878215e-05,0.37937825126902175,-0.9221595394952841,0.0754581087882842
45262,7,4,22,565.7952014410236,96.20479855897645,29.686332758950673,29.686300369537975,-3.238941269856355e-05,0.39135352062292467,-0.8687499555869329,-0.30350607335561547
45367,7,4,22,547.6047484137599,114.39525158624008,32.99179833091802,37.24300083886409,4.2512025079460685,0.6004973281891421,-0.7960759383443619,0.0752732304796694
45367,8,4,22,198.58892582355742,463.4110741764426,143.24975330310366,110.04883926397734,-33.20091403912632,-0.691064793335491,0.34282101856459674,0.6363200457651067
45367,9,4,22,142.3692228079218,519.6307771920782,,66.11942324200666,,-0.7091023356055686,-0.4048316318501953,-0.5773086068059571
45367,10,4,22,142.3692228079218,519.6307771920782,,66.11942324200666,,-0.7091023356055686,-0.4048316318501953,-0.5773086068059571
45367,17,4,22,24.613657971035185,637.3863420289648,,10.896790697970218,,0.1832524424642185,-0.9819693029377193,0.04642015100048413
45370,7,4,22,560.4334973474458,101.56650265255416,30.671160069107952,30.671126552975952,-3.351613199953363e-05,0.5032224234403433,-0.8601094437272163,-0.0835400344630422
45401,7,4,22,200.37363057040517,461.62636942959483,141.1081483273671,127.6590691682485,-13.449079159118611,-0.4457840420617266,0.6109616516812179,-0.6542189603015699
45401,8,4,22,200.37363057040517,461.62636942959483,141.1081483273671,127.6590691682485,-13.449079159118611,-0.4457840420617266,0.6109616516812179,-0.6542189603015699
45506,6,4,22,530.4693984202211,131.53060157977893,36.040089014291944,36.04004925659666,-3.975769528352657e-05,0.5217159804328702,-0.8086059399391576,-0.2719721854456455
45560,7,4,22,544.1836978801919,117.81630211980814,33.60404431907106,33.604007415146654,-3.690392440347523e-05,0.5004291064799276,-0.832882533035244,-0.23638400020411102
45723,7,4,22,616.4308144745712,45.56918552542879,19.449106547988265,19.449085603297906,-2.0944690358959406e-05,0.3328847167221729,-0.9429377476130759,-0.007494631357036778
45790,8,4,22,402.743388511174,259.256611488826,59.7943389596494,13.556255649567376,-46.238083310082025,0.2337132267775502,-0.972140244272885,0.017929670780044593
45802,7,4,22,459.4007094267951,202.59929057320488,48.731798526395096,45.15062853327886,-3.5811699931162337,0.03509205583576841,-0.7052453815943217,-0.7080942729305886
45802,8,4,22,459.4007094267951,202.59929057320488,48.731798526395096,45.15062853327886,-3.5811699931162337,0.03509205583576841,-0.7052453815943217,-0.7080942729305886
45848,7,4,22,515.61024311893,146.38975688106996,38.662023439753725,38.661980566006186,-4.287374753886297e-05,0.621883379886165,-0.7808451241966907,-0.0595143162576391
45854,7,4,22,550.290765652753,111.70923434724705,32.50939491015656,32.50935927653868,-3.563361787684016e-05,0.45171121818987575,-0.8433036665672913,-0.2911973580161421
45905,7,4,22,596.04115939369,65.95884060630999,23.853851224700694,23.85382540973623,-2.5814964462966827e-05,0.3583424983852071,-0.9145801613575804,0.1874400765636584
45923,7,4,22,635.856856471278,26.14314352872202,14.473502493350189,14.473486974214266,-1.551913592301446e-05,0.2395547650316764,-0.9682633974618274,0.07127066497723682
46103,7,4,22,532.1415747213257,129.8584252786743,35.744255725799746,8.467634839528394,-27.276620886271353,-0.14690461537910754,-0.9890991999411809,0.010089928445355778
46103,8,4,22,532.1415747213257,129.8584252786743,35.744255725799746,8.467634839528394,-27.276620886271353,-0.14690461537910754,-0.9890991999411809,0.010089928445355778
46384,8,4,22,219.20888369041845,442.7911163095815,124.0009453156846,85.51964191282643,-38.481303402858174,-0.6206291348015769,-0.07811733186143408,-0.7802032808815255
46443,7,4,22,435.27764295640526,226.72235704359474,53.27749888494715,50.511306408840085,-2.766192476107065,0.7038687095519299,-0.6359259400815959,0.3164917667887104
46443,8,4,22,435.27764295640526,226.72235704359474,53.27749888494715,50.511306408840085,-2.766192476107065,0.7038687095519299,-0.6359259400815959,0.3164917667887104
46637,7,4,22,521.4794111696438,140.52058883035625,37.62729716389651,37.62725552565091,-4.1638245598107915e-05,0.6086418906107858,-0.7919993084847621,-0.04787634440291987
46693,7,4,22,484.0012832376289,177.9987167623711,44.26485546330507,44.26480575589845,-4.970740661747186e-05,0.6978823877125355,-0.7161216040444269,0.011402681328854967
47184,6,4,22,512.667439653587,149.33256034641295,39.180839796372695,39.18079630020067,-4.349617202592526e-05,0.6232121822946529,-0.7751562810372001,-0.10363067020970967
47212,7,4,22,442.0032507485549,219.99674925144512,51.98969247654988,30.258983027950414,-21.730709448599463,-0.24008084330876267,-0.8637565111834578,-0.4430416211422291
47212,8,4,22,442.0032507485549,219.99674925144512,51.98969247654988,30.258983027950414,-21.730709448599463,-0.24008084330876267,-0.8637565111834578,-0.4430416211422291
47421,6,4,22,480.8616366570501,181.1383633429499,44.827896663970826,44.82784625531845,-5.040865237759817e-05,0.7049634568385785,-0.7092281942933034,-0.004678989384694424
47729,7,4,22,567.520290549645,94.47970945035502,29.367165763277747,29.367133737908574,-3.202536917257248e-05,0.48229007760133585,-0.8714952621839533,-0.08883855603407749
47808,7,4,22,273.10419392972176,388.89580607027824,95.69180502982974,56.99775924684365,-38.69404578298609,-0.6977115924274535,-0.5446718337634463,0.4653290527112099
47907,6,4,22,510.64264570974194,151.35735429025806,39.537913619087476,39.53786969336856,-4.392571891287389e-05,0.6305648421419596,-0.7712039984424636,-0.0873634514018432
48020,7,4,22,566.2238947030696,95.77610529693038,29.607129328226627,29.60709702920367,-3.229902295842635e-05,0.40573168939870774,-0.869433739971669,-0.28189850658800375
48047,7,4,22,542.3981751906538,119.60182480934623,33.922724426563995,33.9226871514531,-3.727511089834934e-05,0.5403343945261535,-0.8297913722170849,0.1395887555863378
48124,7,4,22,473.81785242388514,188.18214757611486,46.09777428370139,52.87816977509723,6.780395491395836,0.7451703547085523,-0.6035118308498696,0.2837157247805781
48124,8,4,22,473.81785242388514,188.18214757611486,46.09777428370139,52.87816977509723,6.780395491395836,0.7451703547085523,-0.6035118308498696,0.2837157247805781
48149,7,4,22,256.3470061472584,405.6529938527416,102.79646885762604,61.79617537221989,-41.00029348540615,-0.5989030909818309,-0.4726095928904166,0.6464945941926842
48149,8,4,22,187.23568593597096,474.764314064029,163.19163066632146,12.896477504815627,-150.29515316150582,0.14384061482410943,-0.9747749175739494,-0.1706567830346115
48149,9,4,22,187.23568593597096,474.764314064029,163.19163066632146,12.896477504815627,-150.29515316150582,0.14384061482410943,-0.9747749175739494,-0.1706567830346115
48177,7,4,22,593.7622009930632,68.23779900693683,24.31584631434134,24.315819984217026,-2.6330124313744818e-05,0.3364880536212922,-0.9112896183316944,-0.23733314410555706
48199,7,4,22,260.72589686182585,401.27410313817415,100.83663722784574,125.74339292613172,24.906755698285977,0.542848251449693,0.584156074942782,-0.6033883127849378
48199,8,4,22,260.72589686182585,401.27410313817415,100.83663722784574,125.74339292613172,24.906755698285977,0.542848251449693,0.584156074942782,-0.6033883127849378
48204,7,4,22,296.29936792752,365.70063207248,87.2891159294586,54.47949217082575,-32.80962375863285,-0.5431886349628217,-0.58099431417543,0.6061284630695445
48204,8,4,22,296.29936792752,365.70063207248,87.2891159294586,54.47949217082575,-32.80962375863285,-0.5431886349628217,-0.58099431417543,0.6061284630695445
48288,7,4,22,604.222851297071,57.777148702929026,22.151685728090747,22.15166180375141,-2.3924339338066147e-05,0.3217341224541886,-0.9261890246865951,0.1966241211009647
