event_number,track_id,record_index,volume,pdg,Eprime_k_keV,Et_662_minus_k_keV,stored_et_keV,px,py,pz,theta_direction_deg,theta_energy_deg,delta_theta_deg,q_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
88199,1,7,4,22,182.28676024325193,479.71323975674807,,-0.916229582398339,0.16725965200723053,-0.36407081886438736,99.62852748469697,,,715.430073697596,-15.077126411567287,-4.044966279683662,4.044966279683662
88291,1,7,4,22,627.1516101678463,34.84838983215366,,0.2803894715231147,-0.9571084087054638,0.07297423000130479,16.84179438806746,16.841812480941854,-1.809287439513696e-05,191.90984527341203,-3.163814505383678,-0.8488038529432679,0.8488038529432679
88441,1,7,4,22,606.742223525359,55.25777647464099,,0.3564649913886842,-0.9297006724442017,-0.09267885180052905,21.611796717258244,21.611820044293438,-2.332703519414281e-05,243.98104220625785,-6.257251324444015,-1.678726431016965,1.678726431016965
88906,1,7,4,22,558.8101118941826,103.18988810581743,,0.4948541403876178,-0.8574606186326788,0.1409988199783807,30.96735415645459,30.96738801252665,-3.385607206141117e-05,340.7462306430994,-15.62442529920106,-4.191798340711454,4.191798340711454
88977,1,7,4,22,477.86335984383186,184.13664015616814,,0.8037099352072227,-0.540849087504944,-0.24805766384909655,57.258541365709895,45.367245418122934,11.891295947586961,569.5673733893221,-119.58141648757704,-32.08189572503395,32.08189572503395
89082,1,7,4,22,580.3865983866325,81.6134016133675,,0.6135186829555771,-0.7895983826450093,0.011367488237935108,37.852004443659126,26.9432564576909,10.908747985968226,410.29264276602305,-103.50070584558276,-27.76768288867321,27.76768288867321
89122,1,7,4,22,417.8618841643453,244.13811583565467,,0.6864960140314371,-0.5409883537086961,0.48585473535873186,57.24905426057263,56.70079531821871,0.5482589423539181,559.9564408962435,-57.18485996396981,-15.34183795694826,15.34183795694826
89217,1,7,4,22,567.368752449232,94.63124755076797,,0.41212747464480626,-0.8712547733007145,-0.26658219115990295,29.395218749395724,29.395250806777415,-3.2057381691430464e-05,325.06614975075473,-13.77391451518624,-3.69533412616536,3.69533412616536
89448,1,8,4,22,540.6723384961099,121.32766150389011,,0.6780616804430047,-0.688378259401203,0.2576193500080662,46.498129245314615,34.23024308475428,12.267886160560337,487.6421632218596,-116.68188056468888,-31.303993841435236,31.303993841435236
89547,1,7,4,22,560.2411790438923,101.75882095610768,,0.4098126141951331,-0.8597964457863208,-0.30463698570554665,30.70626448581704,30.706298042246782,-3.355642974156581e-05,338.1599485824562,-15.310263458983414,-4.107513443486688,4.107513443486688
89810,1,7,4,22,502.5054105511755,159.4945894488245,,0.5825829988095153,-0.7549993722634463,0.3009534804249893,40.974685079644544,40.97473074365733,-4.566401278793819e-05,434.09866019367394,-29.299994100298374,-7.860747790753391,7.860747790753391
89820,1,6,4,22,531.1382749009441,130.8617250990559,,0.5750958796412907,-0.8098190437442733,-0.11600795493724067,35.921744731409426,35.92178434962272,-3.961821329312443e-05,388.4136826485072,-22.04415882130092,-5.914116301879851,5.914116301879851
90137,1,6,4,22,474.47300584331003,187.52699415668997,,0.5114864397455882,-0.7541219822089791,-0.4119243351704083,41.05129045279408,45.97923892126832,-4.927948468474241,435.46239784085185,2.3252157991984874,0.6238204312944984,0.6238204312944984
90149,1,7,4,22,605.9258819621505,56.07411803784953,,0.32991176739353717,-0.9285660061345964,-0.17006880368403063,21.787626355874945,21.787649877327937,-2.35214529915595e-05,245.86974825469593,-6.394004334539507,-1.7154152070729325,1.7154152070729325
90238,1,7,4,22,331.4029537786596,330.5970462213404,,0.6388159768928259,-0.22158235524525394,-0.7367600745903856,77.19801065682397,76.70447101237363,0.4935396444503368,671.4510879437562,-84.12852722349551,-22.570418691814492,22.570418691814492
90254,1,7,4,22,542.8122288852579,119.18777111474208,,0.5563580060120611,-0.8305100079285763,-0.02681223371447577,33.848836158473496,33.84887334750964,-3.7189036142137866e-05,368.8026125629066,-19.258899571292943,-5.166873131071408,5.166873131071408
90289,1,7,4,22,434.62293858323477,227.37706141676523,,-0.2888244472424153,-0.8620461830280348,0.41648147257940415,30.452889620807483,53.403805904572664,-22.95091628376518,362.0560437497191,139.88825722000416,37.5299157102319,37.5299157102319
90389,1,7,4,22,362.2518367839575,299.7481632160425,,-0.2511307068068704,-0.5628512195207444,-0.7874845222496075,55.746791181100804,68.82102303032244,-13.074231849221633,547.2795313174496,6.237888516780392,1.6735316809073375,1.6735316809073375
90457,1,7,4,22,507.31215072278746,154.68784927721254,,0.5930394043356643,-0.764634436494718,0.2522666118050619,40.125519175287245,40.12556381003054,-4.463474329696737e-05,426.6368191516168,-28.042579098165817,-7.5234022552478725,7.5234022552478725
90488,1,7,4,22,265.47510257121166,396.52489742878834,,-0.9655318737676696,-0.2548701478340201,0.05281485095839966,75.23410906098995,98.79778394353094,-23.563674882540994,647.4078834612073,-10.726253688205777,-2.877692558366943,2.877692558366943
90665,1,6,4,22,487.40556428866586,174.59443571133414,,0.683460285599143,-0.7234956932195797,0.0971391779945551,43.65614931828733,43.65619827078002,-4.8952492683440596e-05,457.07586860659444,-33.34548863672989,-8.946093136929932,8.946093136929932
90794,1,7,4,22,611.9997209580048,50.00027904199521,,0.3061497187797154,-0.9369357568179506,-0.16859340819579918,20.456835460314153,20.456857513072503,-2.2052758350099566e-05,231.51717881096448,-5.3989922400319905,-1.448468425551457,1.448468425551457
90952,1,7,4,22,644.1255829779464,17.87441702205365,,0.2026693802985821,-0.9785798098466539,-0.03614800201775176,11.88030461201786,11.880317328406752,-1.2716388892997088e-05,136.3345517988309,-1.1715878822877155,-0.3143194099575883,0.3143194099575883
91049,1,7,4,22,546.7648880568323,115.23511194316768,,0.4559953573635717,-0.8373154932386957,0.3016139898037031,33.1422813552934,33.14231772251931,-3.6367225909827994e-05,362.0071328274178,-18.34063283269738,-4.920515974410278,4.920515974410278
91081,1,6,4,22,405.0128218260028,256.9871781739972,,0.540378232858443,-0.6472421587265137,0.5376513307152032,49.66600626675719,59.321856697338305,-9.655850430581111,505.17740234996165,7.360471998724093,1.9747039472026175,1.9747039472026175
91160,1,8,4,22,497.09120684905656,164.90879315094344,,0.4132656302197304,-0.85049475047114,-0.32537700948303394,31.734477992977197,41.93332752754024,-10.198849534563045,354.389057859703,60.59044617367619,16.255505522290775,16.255505522290775
91198,1,7,4,22,586.3423486584935,75.6576513415065,,0.3695387387201979,-0.9003990278680711,-0.22961426610582747,25.78943266195782,25.78946064135324,-2.7979395419208686e-05,288.1770895540667,-9.93124623766983,-2.664404015064155,2.664404015064155
91356,1,7,4,22,545.0808858748709,116.91911412512911,,0.47023134349991574,-0.8344281324578892,0.28742333821926086,33.443661686508214,33.4436984039038,-3.6717395587970714e-05,364.91253609600517,-18.730275082328102,-5.025051130372567,5.025051130372567
91458,1,7,4,22,559.2100562919628,102.78994370803719,,0.4246787449850285,-0.8581146225694358,-0.28859531889907003,30.894452644538617,30.89448641690655,-3.3772367931561575e-05,340.02480926402717,-15.53643757391238,-4.1681925572150895,4.1681925572150895
92003,1,7,4,22,564.2504614503109,97.74953854968908,,0.4971481886691149,-0.8662774107213854,-0.04906247218465729,29.971109515102633,29.971142229824355,-3.271472172272638e-05,330.83951939039173,-14.440172096563387,-3.8740810157706984,3.8740810157706984
92004,1,6,4,22,547.4570279911298,114.54297200887015,,0.5340729656012045,-0.8384970735026585,-0.10811440764954452,33.018247062809436,33.01828328608103,-3.622327159291672e-05,360.80848122793776,-18.181172859760807,-4.877735261701464,4.877735261701464
92114,1,7,4,22,528.1364577406803,133.86354225931973,,0.4913670239352461,-0.8043507672884793,0.3340333680210015,36.45239814763424,36.45243839222732,-4.024459308027417e-05,393.35441565173153,-22.777367446099426,-6.110825149595541,6.110825149595541
92185,1,7,4,22,523.4247109082102,138.57528909178984,,0.5466933027639999,-0.7956411002860594,0.26092464860296033,37.284148821515394,37.28419005176468,-4.123024928759378e-05,401.03211106412925,-23.941734493266246,-6.423207318080326,6.423207318080326
92357,1,7,4,22,488.4659104320132,173.53408956798683,,0.4248055311415272,-0.7859270192992751,0.44928719216879703,38.19350231900199,43.46698001738684,-5.273477698384845,410.5621221765735,10.705546003304068,2.8721369979192,2.8721369979192
93063,1,7,4,22,620.2739170071296,41.726082992870374,,0.2867445891966432,-0.948073854884502,0.13759907794345314,18.545053569666983,18.545073523175162,-1.9953508179071378e-05,210.67755423343135,-4.13184747041891,-1.1085125397514901,1.1085125397514901
93095,1,7,4,22,210.0291078697536,451.9708921302464,,-0.06057013721904819,0.4378952693338205,-0.8969832727383085,115.96966796615445,131.38326737565055,-15.4135994094961,777.2551079310501,-91.48299547772928,-24.543511924657338,24.543511924657338
93105,1,7,4,22,577.175858662518,84.82414133748205,,0.4039174828456414,-0.8865581504432312,-0.22553339649443946,27.556118061860925,27.55614803142944,-2.9969568515753053e-05,306.4069556715702,-11.740839925195788,-3.149890787951802,3.149890787951802
93178,1,7,4,22,615.0668256576467,46.933174342353254,,0.3049099991922508,-0.9410994147981822,-0.14615670993526364,19.76298396362106,19.763005253090967,-2.1289469906093927e-05,223.9828670175792,-4.9169397839627305,-1.3191410009075357,1.3191410009075357
93231,1,7,4,22,520.4324170023057,141.56758299769433,,0.611242122907067,-0.790027963060066,0.04731685500141701,37.81187523815468,37.81191709628012,-4.18581254422179e-05,405.8609882239505,-24.689576628413967,-6.623842116557466,6.623842116557466
93268,1,7,4,22,629.5612494484243,32.43875055157571,,0.27689909771974514,-0.9602270216536396,0.03592988405452639,16.213685016130853,16.21370242496953,-1.7408838676402638e-05,184.94486985202246,-2.8446364089824088,-0.7631731696211304,0.7631731696211304
93617,1,7,4,22,630.612881369505,31.387118630495024,,0.2529715688572556,-0.9615805984707897,0.10662147060726895,15.933576549087032,15.933593653223351,-1.7104136318835117e-05,181.83156500556208,-2.7087782915356398,-0.7267244798050211,0.7267244798050211
93643,1,7,4,22,543.7486215993273,118.2513784006727,,0.5237503462831075,-0.8321311840837731,-0.18232736284952605,33.68171139397349,33.68174838834696,-3.6994373473930864e-05,367.2002715564649,-19.040196574996063,-5.108198406117987,5.108198406117987
93654,1,7,4,22,538.0746375542998,123.92536244570022,,0.5675220673609399,-0.8222213269577437,-0.04325265950449498,34.69222070801747,34.69225888206546,-3.817404798667212e-05,376.84074317875144,-20.37628040225402,-5.466649604347832,5.466649604347832
93656,1,7,4,22,541.660446344469,120.33955365553095,,0.5133834045126492,-0.8285082400396796,0.2236326813266663,34.05419824144011,34.05423566991358,-3.742847346899225e-05,370.76727157306897,-19.528889068801398,-5.2393072530306535,5.2393072530306535
93682,1,7,4,22,592.4319711746458,69.56802882535419,,0.34388740720221067,-0.9093572246090689,-0.23411725527827373,24.583324676267058,24.583351305088094,-2.6628821036212003e-05,275.56865648301596,-8.781040336930973,-2.355821069204367,2.355821069204367
93834,1,8,4,22,103.6914632249475,558.3085367750525,,-0.574781503233686,0.7747933887327881,-0.26328962819751656,140.7863042390729,,,745.2283977527009,10.215633095143097,2.740700732188051,2.740700732188051
93978,1,7,4,22,541.927812483275,120.07218751672497,,0.5373517677866326,-0.8289736737279577,-0.15509908420927068,34.00654661928977,34.006583992181525,-3.7372891753761905e-05,370.31182009190024,-19.466119734046163,-5.222467184469028,5.222467184469028
94180,1,7,4,22,617.7396215619555,44.26037843804454,,0.3251903173303652,-0.9446940763764474,-0.042477753869847965,19.144571626508302,19.144592237035983,-2.061052768098648e-05,217.23947932071505,-4.508583379915755,-1.2095851187471507,1.2095851187471507
94205,1,6,4,22,292.95354699908324,369.04645300091676,,-0.17169316895838646,-0.6698108601234818,-0.7224090720593619,47.94753142451035,88.41846585723226,-40.47093443272191,514.0680013433617,109.80995186118305,29.46035871340809,29.46035871340809
94255,1,7,4,22,617.1122721564923,44.88772784350772,,0.28714208411286757,-0.9438531464197841,-0.16337276861457825,19.29094980878105,19.29097057990121,-2.077112015896887e-05,218.83799512829353,-4.603428793352251,-1.2350307168446069,1.2350307168446069
94448,1,7,4,22,563.7501970476084,98.24980295239163,,0.4404534799754998,-0.8654737718315297,-0.23865431537933113,30.063152096855056,30.063184916800214,-3.2819945158024666e-05,331.75911172559756,-14.547919340339377,-3.9029879809247716,3.9029879809247716
94604,1,8,4,22,443.15591310404784,218.84408689595216,,0.6019499525578584,-0.7980856000282113,0.026751254983682637,37.05232246891838,51.77069314733202,-14.718370678413635,407.87703072262326,70.23561061412505,18.843158093385984,18.843158093385984
94609,1,7,4,22,584.0722246658147,77.9277753341853,,0.36694263221654944,-0.8970117428897232,-0.2464204491918868,26.23198748738821,26.2320159639651,-2.84765768903128e-05,292.77082279066394,-10.370856337564334,-2.7823447938134382,2.7823447938134382
94731,1,7,4,22,636.4403385061274,25.559661493872568,,0.2158106704048069,-0.9690001648697123,0.12026817959002374,14.303610486693822,14.303625821763177,-1.5335069354804887e-05,163.63133753152863,-1.9960741795360941,-0.5355166845173001,0.5355166845173001
94906,1,7,4,22,610.1987279978949,51.801272002105065,,0.33358050799922667,-0.9344713666533888,0.12444801962235323,20.857092277860048,20.857114771686263,-2.2493826214997625e-05,235.84774503991844,-5.6885404051856385,-1.5261498439079564,1.5261498439079564
95144,1,7,4,22,599.4454894304367,62.55451056956326,,0.39048067134497405,-0.9194490033747736,-0.046242572366962956,23.154337540884562,23.154362577528033,-2.503664347131007e-05,260.4681174843825,-7.511342389148733,-2.0151802040974442,2.0151802040974442
95186,1,7,4,22,484.68832103502723,177.31167896497277,,0.6173421978197147,-0.7176181550942456,0.3223550748324826,44.14182057378944,44.14187012839661,-4.955460717326332e-05,461.14160608225274,-34.0882762943642,-9.145371895101706,9.145371895101706
95256,1,7,4,22,262.845114573873,399.154885426127,,0.47827932997294137,0.47617797564325726,0.7379047486179525,118.43607564697562,99.91618554195026,18.519890105025368,820.3930707289546,-161.5740716575174,-43.3478936028839,43.3478936028839
95332,1,7,4,22,609.3208904544867,52.679109545513256,,0.3377820691738872,-0.9332648960109148,0.12214707371993684,21.050389220424275,21.05041192745885,-2.270703457440959e-05,237.93491483505298,-5.831371457133775,-1.5644692671886888,1.5644692671886888
95420,1,7,4,22,552.1763283101114,109.82367168988856,,0.4322726814023724,-0.8464746278017801,0.31083924044599137,32.16972404981353,32.16975929074277,-3.524092923612443e-05,352.5631743601566,-17.104735158078817,-4.588943214289613,4.588943214289613
95452,1,7,4,22,540.4454452267083,121.55455477329167,,0.5423915718818335,-0.8263873523715546,0.15131201734127317,34.27059935635891,34.270637037425004,-3.7681066096695304e-05,372.83240172429737,-19.81486148852718,-5.3160293526625075,5.3160293526625075
95486,1,7,4,22,579.8686811634755,82.13131883652454,,0.39296267046739264,-0.9032852614960141,-0.17220939574603056,25.406682208980147,27.042525976267665,-1.6358437672875183,284.6013353931875,5.165625346206388,1.3858595974133006,1.3858595974133006
95501,1,6,4,22,512.4699252336312,149.53007476636878,,0.6322402250906877,-0.7747721188083911,-0.0006794810026135523,39.21562335311187,39.215666891137566,-4.353802569312393e-05,418.54349080507944,-26.71038706284112,-7.165995166267223,7.165995166267223
95664,1,7,4,22,598.0274673669924,63.97253263300763,,0.32928361680992607,-0.9174276970555303,0.22338021482655965,23.447120608078137,23.447145970261342,-2.5362183205146493e-05,263.5759355902846,-7.763124243863801,-2.082729489309864,2.082729489309864
95845,1,8,4,22,436.5493829978886,225.45061700211141,,0.5096742226395998,-0.831309010584413,0.22171494243258338,33.76655922253712,53.03264296858613,-19.266083746049013,385.13623432966443,106.56048985547446,28.58857692413289,28.58857692413289
95997,1,7,4,22,594.9946311602348,67.0053688397652,,0.3696229178436585,-0.9130722298166791,0.17227304415473002,24.066575335170736,24.066601387257833,-2.6052087097383492e-05,270.12785923686005,-8.310089515262074,-2.229472046118741,2.229472046118741
